age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
-0.192816497303341,2,1.808186945892933,9,13,2,1,5,4,0,-0.144803531037397,-0.2171270991958307,-0.437595317824602,11
0.1718709731225405,4,-1.1699118369272727,9,13,0,10,3,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.922191438155104,4,0.5582028585600805,9,13,4,4,1,4,1,-0.144803531037397,-0.2171270991958307,2.3869631626225454,39
1.7764958429964193,5,0.2478043161237266,11,9,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.4845664736440462,4,0.7832344630159062,7,12,4,1,1,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.922191438155104,4,-0.3107501860150917,9,13,4,12,3,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.7763164499847515,4,-0.2314910322827545,9,13,4,1,1,4,0,-0.144803531037397,-0.2171270991958307,1.1764380995737678,39
-1.141003920410633,4,-1.4967209066537268,11,9,4,1,4,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.1718709731225405,6,-1.3083928242847038,15,10,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
1.1929958903150089,6,-0.0496116337478679,15,10,2,5,0,4,1,-0.144803531037397,-0.2171270991958307,4.727311617850181,39
1.849433337081596,1,1.551233882986485,15,10,2,4,0,0,1,-0.144803531037397,-0.2171270991958307,0.3694213908745828,39
-0.192816497303341,6,-1.3359394047156918,15,10,2,10,5,4,0,-0.144803531037397,-0.2171270991958307,-2.939347114792075,39
-0.7763164499847515,7,0.9844788519190878,12,14,0,10,1,4,1,-0.144803531037397,-0.2171270991958307,-2.455137089572564,0
-0.3386914854736936,4,0.0068261865920041,12,14,4,10,1,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.9951289322402804,4,0.7040321258812265,9,13,2,1,0,4,1,-0.144803531037397,-0.2171270991958307,0.3694213908745828,39
-1.068066426325457,4,0.008776889778248,9,13,4,10,1,4,0,-0.144803531037397,-0.2171270991958307,0.7729297452241753,39
-0.5575039677292226,4,-0.6219630996845377,15,10,5,12,4,1,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,35
-0.9951289322402804,4,-1.408569955387977,9,13,4,4,1,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-1.4327538967513382,1,0.2483535432344166,15,10,4,1,3,4,0,-0.144803531037397,-0.2171270991958307,-2.455137089572564,39
-0.7033789558995752,4,-0.1225073285425551,15,10,4,3,1,4,1,-0.144803531037397,-0.2171270991958307,-0.1954903052148465,39
0.3177459612928931,7,0.7675625514953544,9,13,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,1.1764380995737678,39
0.2448084672077168,4,-0.6914119208879977,8,11,2,7,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.8283084198891273,4,-0.7043376968550994,12,14,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
1.4118083725705377,4,0.2165646568449954,11,9,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.2657539913885173,4,-0.4126128761822066,15,10,4,1,1,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
1.047120902144656,7,-0.3425864195692277,9,13,2,13,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.0989334790373641,7,1.8531004663412567,9,13,2,11,0,4,1,-0.144803531037397,-0.2171270991958307,2.548366504362382,39
-0.4845664736440462,4,1.4322788663573784,9,13,4,10,1,4,1,-0.144803531037397,-0.2171270991958307,0.7729297452241753,39
-0.9951289322402804,4,-1.2818405343127235,11,9,2,12,0,4,1,-0.144803531037397,-0.2171270991958307,-0.8411036721741945,39
1.4118083725705377,4,0.9563830443774098,11,9,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.1718709731225405,6,-1.4790320059163309,9,13,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,1.1764380995737678,39
-1.2139414144958094,4,0.0752712479035135,8,11,4,8,1,4,0,-0.144803531037397,-0.2171270991958307,-0.8411036721741945,39
-0.7763164499847515,2,0.0143259774828059,12,14,2,10,5,4,0,-0.144803531037397,-0.2171270991958307,-1.6481203808733793,39
1.4118083725705377,4,0.340320675976168,6,5,0,5,1,2,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
1.265933384400185,4,-1.0749902411073269,11,9,0,8,4,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.0989334790373641,6,-0.1841817452998684,9,13,2,14,0,4,1,-0.144803531037397,-0.2171270991958307,2.3869631626225454,20
2.141183313422301,6,-0.9531281085647404,10,16,2,10,0,4,1,-0.144803531037397,-0.2171270991958307,0.7729297452241753,2
-0.192816497303341,6,-0.2254590034981071,9,13,2,12,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,11
0.3906834553780694,4,-0.6734105288634848,11,9,0,8,4,4,0,-0.144803531037397,-0.2171270991958307,-0.598998659564439,39
-1.141003920410633,7,-0.734138002326505,9,13,4,10,1,3,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,2
0.4636209494632457,7,0.3483602245447169,11,9,2,8,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.2657539913885173,2,-1.4271963299867234,15,10,2,11,0,4,1,-0.144803531037397,-0.2171270991958307,0.7729297452241753,39
-0.3386914854736936,6,1.5102217689106483,15,10,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.0469415091329884,4,-0.3357305501185452,9,13,2,10,0,1,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.4116289795588699,4,1.9831252500806509,11,9,0,14,4,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.0259959849521878,2,-0.5532528942506262,12,14,2,10,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.192816497303341,4,-0.0078609039024827,6,5,2,14,0,4,1,-0.144803531037397,-0.2171270991958307,0.7729297452241753,39
-1.2139414144958094,7,-1.5602608017007975,15,10,4,10,1,4,0,-0.144803531037397,-0.2171270991958307,-0.6797003304343575,39
-0.192816497303341,4,-0.3113941074552111,11,9,4,12,2,1,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,0
-1.2868789085809855,4,-0.916651852868568,11,9,4,7,1,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.4116289795588699,4,1.9076159917937143,11,9,4,6,3,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.1198790032181647,4,-0.7542510778972916,8,11,0,12,1,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.8283084198891273,4,-0.131247615148881,9,13,2,12,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.6304414618143989,4,0.0502530060682883,11,9,2,8,0,1,1,-0.144803531037397,-0.2171270991958307,0.9343330869640124,3
-0.7033789558995752,4,-1.1694004875483544,15,10,5,1,1,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.0469415091329884,6,-0.7339391442347034,11,9,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,4.727311617850181,39
-1.2139414144958094,4,-0.400245796758738,15,10,4,12,1,4,1,-0.144803531037397,-0.2171270991958307,0.2887197200046644,39
1.1200583962298325,7,1.0951859924549008,9,13,2,10,0,4,1,-0.144803531037397,-0.2171270991958307,2.3869631626225454,39
0.3906834553780694,4,0.7777043141772341,9,13,3,4,4,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.7763164499847515,0,-1.036894712377913,15,10,0,0,1,4,0,-0.144803531037397,-0.2171270991958307,-0.8411036721741945,39
0.6094959376335983,6,0.5110356130713383,9,13,2,10,0,1,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,35
0.0259959849521878,4,1.484938382953021,11,9,2,12,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.192816497303341,4,0.6756238270524318,11,9,0,10,4,2,0,-0.144803531037397,-0.2171270991958307,0.7729297452241753,39
-0.9951289322402804,4,-0.5462739221716857,9,13,4,4,3,4,1,-0.144803531037397,-0.2171270991958307,1.1764380995737678,39
0.3177459612928931,4,0.3182947749509092,15,10,0,3,1,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.2657539913885173,4,-1.215128379229771,15,10,2,12,0,4,1,-0.144803531037397,-0.2171270991958307,0.3694213908745828,39
-1.2868789085809855,4,-0.2325421393394199,15,10,4,8,3,4,0,-0.144803531037397,-0.2171270991958307,-1.6481203808733793,39
0.0259959849521878,6,0.1746624160725232,11,9,2,14,0,4,1,-0.144803531037397,-0.2171270991958307,1.5799464539233603,39
1.3388708784853611,4,-0.6170011168224415,9,13,2,12,0,4,1,-0.144803531037397,-0.2171270991958307,1.1764380995737678,39
-0.2657539913885173,4,1.1422585436142134,11,9,2,14,5,2,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.3906834553780694,4,-0.1113523365357817,15,10,0,7,4,4,1,-0.144803531037397,-0.2171270991958307,1.4185431121835232,39
1.1929958903150089,4,-0.5196364073032191,11,9,0,3,1,4,0,-0.144803531037397,-0.2171270991958307,-1.6481203808733793,39
0.9012459139743036,7,-0.2140009896371599,11,9,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.5575039677292226,4,-0.1821363477841952,14,15,4,10,1,4,0,-0.144803531037397,-0.2171270991958307,3.19397987132173,0
1.703558348911243,7,0.1065487849140164,9,13,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.922191438155104,4,-0.9470960797800928,9,13,4,4,1,4,0,-0.144803531037397,-0.2171270991958307,0.7729297452241753,39
1.1929958903150089,0,1.7650442094049368,6,5,4,0,3,4,0,-0.144803531037397,-0.2171270991958307,0.3694213908745828,39
-1.359816402666162,4,-1.4382282193652385,15,10,4,8,1,4,0,-0.144803531037397,-0.2171270991958307,-1.244612026523787,39
-0.8492539440699278,4,0.3373662128979733,15,10,4,1,1,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.922191438155104,4,0.0249790895436039,15,10,2,4,5,4,0,-0.144803531037397,-0.2171270991958307,-1.244612026523787,39
2.724683266103712,6,0.4470885324077214,11,9,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,-0.8411036721741945,39
-0.3386914854736936,4,1.2236577891916531,11,9,2,5,0,2,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.4636209494632457,6,-0.822828711270002,9,13,2,14,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
1.4118083725705377,4,0.271279040389254,11,9,0,12,1,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
2.724683266103712,4,-1.0135714990394726,5,4,2,8,0,4,1,-0.144803531037397,-0.2171270991958307,0.3694213908745828,39
-0.6304414618143989,4,0.7860090068681851,15,10,4,13,1,1,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.9951289322402804,2,-0.1004246109196387,9,13,4,10,3,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.4845664736440462,6,-0.6927471109329512,15,10,2,5,0,4,1,-0.144803531037397,-0.2171270991958307,0.7729297452241753,39
-0.0469415091329884,6,0.6399998203211232,11,9,4,5,1,4,1,-0.144803531037397,-0.2171270991958307,0.9343330869640124,39
0.3177459612928931,4,1.572530637675138,11,9,0,7,3,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-1.068066426325457,4,0.654014581076662,11,9,0,8,3,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,24
-1.5056913908365146,4,-0.2450417908240896,11,9,2,4,5,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-1.4327538967513382,4,-0.0237032652160072,15,10,4,8,3,4,0,-0.144803531037397,-0.2171270991958307,-1.244612026523787,39
-1.359816402666162,4,0.6357006977650324,11,9,4,1,3,2,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.0989334790373641,4,-0.0961728355282624,11,9,2,7,0,4,1,-0.144803531037397,-0.2171270991958307,1.1764380995737678,39
0.3906834553780694,1,-0.720312630229825,15,10,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,1.1764380995737678,39
-0.4116289795588699,4,-1.140244103517068,8,11,4,12,3,1,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,30
0.3177459612928931,4,-1.4805849929189714,11,9,0,1,1,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
1.1200583962298325,4,1.4281028464295458,11,9,5,12,4,4,0,-0.144803531037397,-0.2171270991958307,-0.437595317824602,39
-0.0469415091329884,4,-0.7542510778972916,15,10,0,1,4,4,0,-0.144803531037397,-0.2171270991958307,0.2080180491347459,39
2.141183313422301,5,-0.50610458762777,11,9,6,8,4,4,0,-0.144803531037397,-0.2171270991958307,-2.051628735222972,39
-0.4116289795588699,4,0.6287501339849205,15,10,4,1,4,4,0,-0.144803531037397,-0.2171270991958307,-0.437595317824602,33
1.1929958903150089,7,-0.3397266508204623,15,10,2,1,5,4,0,-0.144803531037397,-0.2171270991958307,-0.276191976084765,39
0.97418340805948,4,-0.5762162691372352,15,10,0,8,4,4,0,-0.144803531037397,-0.2171270991958307,0.7729297452241753,39
0.4636209494632457,4,1.1027899471080749,9,13,4,8,1,2,0,-0.144803531037397,-0.2171270991958307,0.2887197200046644,39
-0.3386914854736936,4,1.0401496481905823,8,11,4,3,1,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.7033789558995752,4,-0.6912888182597396,9,13,4,6,1,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.192816497303341,4,-0.933943037422361,11,9,2,1,5,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.6094959376335983,6,-1.291366783853313,7,12,6,10,4,4,0,-0.144803531037397,-0.2171270991958307,-0.437595317824602,39
-0.4116289795588699,4,-0.1848067278741019,11,9,0,1,4,4,0,-0.144803531037397,-0.2171270991958307,0.3694213908745828,39
0.3906834553780694,4,-0.6915729012480276,12,14,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,0.7729297452241753,39
0.97418340805948,5,0.1552027313747988,15,10,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.0259959849521878,4,-0.742300653523312,11,9,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-1.2139414144958094,4,0.2703605053937896,15,10,4,4,3,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.0469415091329884,4,-1.3405983657236142,11,9,2,6,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
1.265933384400185,0,-0.3326340455462066,15,10,0,0,4,4,0,-0.144803531037397,-0.2171270991958307,0.7729297452241753,39
0.4636209494632457,4,-1.2253174890763652,11,9,0,1,4,4,0,-0.144803531037397,-0.2171270991958307,-0.1954903052148465,39
1.6306208548260666,4,-1.4146872090691107,15,10,2,12,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-1.4327538967513382,0,-0.0383051308140076,15,10,4,0,3,4,0,-0.144803531037397,-0.2171270991958307,-1.6481203808733793,39
-1.068066426325457,2,2.02462977466952,15,10,4,1,3,2,0,-0.144803531037397,-0.2171270991958307,0.6115264034843384,39
0.0259959849521878,4,0.4846158951605592,15,10,4,8,1,4,0,-0.144803531037397,-0.2171270991958307,-1.244612026523787,39
-1.2139414144958094,4,0.4518990043427306,8,11,4,10,1,4,1,-0.144803531037397,-0.2171270991958307,0.7729297452241753,39
-0.1198790032181647,6,2.1418234767712407,9,13,2,10,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.3386914854736936,4,0.0214564604888334,15,10,2,7,0,2,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.7033789558995752,4,-1.3197466743832789,15,10,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,0.6115264034843384,39
-0.2657539913885173,6,0.095535834401387,15,10,2,8,0,4,1,-0.144803531037397,-0.2171270991958307,1.5799464539233603,39
0.2448084672077168,4,0.1142758421954486,15,10,2,12,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-1.2868789085809855,4,-0.0203700248200953,8,11,4,3,4,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.1718709731225405,6,0.4117864863964725,11,9,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,1.5799464539233603,39
-1.359816402666162,0,-0.0043666831465409,7,12,4,0,1,4,1,-0.144803531037397,-0.2171270991958307,-1.6481203808733793,39
-0.0469415091329884,4,-0.867249821205294,15,10,4,1,2,3,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,19
0.1718709731225405,7,-0.177458447910387,12,14,2,10,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.0989334790373641,4,1.4440872492372143,11,9,5,1,4,4,0,-0.144803531037397,-0.2171270991958307,-0.276191976084765,39
-0.7763164499847515,4,1.4141449022716646,11,9,4,14,3,4,1,-0.144803531037397,-0.2171270991958307,-1.6481203808733793,39
-0.6304414618143989,4,1.449248090191112,11,9,2,6,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.3386914854736936,4,-0.7970529147993423,12,14,0,10,4,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-1.2139414144958094,4,-0.4938700802655024,15,10,4,1,3,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.5575039677292226,4,1.114655146585568,15,10,4,8,1,0,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.536558443548422,2,1.518157153716825,9,13,0,3,1,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.5575039677292226,4,-0.7881137701012149,14,15,2,10,5,4,0,-0.144803531037397,-0.2171270991958307,1.5799464539233603,39
-0.922191438155104,4,0.9850659567615496,9,13,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,1.4185431121835232,39
-1.141003920410633,4,1.1125150547404654,9,13,4,10,3,4,0,-0.144803531037397,-0.2171270991958307,-1.244612026523787,39
0.2448084672077168,4,-0.7216004731100636,11,9,0,7,1,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.6824334317187747,4,-1.450349093532191,15,10,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-1.2139414144958094,4,-1.0892985542840965,15,10,4,6,3,4,0,-0.144803531037397,-0.2171270991958307,-2.2130320769628087,39
1.047120902144656,4,-1.337568147181876,11,9,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-1.068066426325457,4,-0.470395355999975,9,13,4,12,3,2,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.7763164499847515,4,0.8051467308458498,9,13,4,1,1,4,1,-0.144803531037397,-0.2171270991958307,0.3694213908745828,39
0.8283084198891273,4,1.601052569699248,11,9,0,1,4,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,9
-0.192816497303341,4,-0.0753684913526418,15,10,5,14,1,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.1718709731225405,4,-0.0221786865121952,11,9,2,7,0,4,1,-0.144803531037397,-0.2171270991958307,0.6115264034843384,39
-0.7763164499847515,4,0.1484131479547169,11,9,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-1.5056913908365146,4,0.0024607780053126,11,9,4,12,3,4,0,-0.144803531037397,-0.2171270991958307,-1.3253136973937054,39
0.0259959849521878,6,0.5419911893617816,9,13,2,12,0,4,1,-0.144803531037397,-0.2171270991958307,1.5799464539233603,39
0.4636209494632457,6,-1.154779683084468,15,10,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,1.5799464539233603,39
-0.8492539440699278,4,0.1565757991515239,11,9,4,3,1,2,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.536558443548422,4,-0.5743886685792494,11,9,2,14,0,4,1,-0.144803531037397,-0.2171270991958307,0.0466147073949089,39
0.2448084672077168,7,0.0258786856731824,15,10,0,1,3,4,0,-0.144803531037397,-0.2171270991958307,-0.1954903052148465,39
-0.2657539913885173,4,-0.6336673188020011,9,13,2,10,0,4,1,-0.144803531037397,-0.2171270991958307,0.7729297452241753,39
-0.2657539913885173,4,-0.3979636634194914,11,9,2,1,5,1,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,17
-1.068066426325457,4,0.8762811111131517,11,9,4,8,4,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,8
-0.922191438155104,2,0.1506195258304199,11,9,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
1.3388708784853611,4,-1.535990645068064,11,9,3,14,1,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.1718709731225405,6,0.0026217583653425,9,13,4,4,1,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.192816497303341,4,-0.064402888004727,11,9,2,12,0,4,1,-0.144803531037397,-0.2171270991958307,1.5799464539233603,39
-0.9951289322402804,4,-0.9473138767377804,11,9,4,1,3,1,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
1.1929958903150089,4,-0.2937714927484154,11,9,6,1,1,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-1.2868789085809855,4,-0.4999021090501497,15,10,4,10,3,4,1,-0.144803531037397,-0.2171270991958307,-2.455137089572564,39
-0.922191438155104,4,-1.1871935520481227,15,10,4,10,1,4,0,-0.144803531037397,-0.2171270991958307,-0.437595317824602,39
0.536558443548422,2,1.1982702394716538,9,13,2,4,0,2,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.8492539440699278,4,0.547739135158141,11,9,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.1718709731225405,4,-0.693855034587274,9,13,2,6,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,11
-1.068066426325457,4,-0.2592932874032016,11,9,4,3,1,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.6304414618143989,4,-0.0225858721287412,11,9,2,6,0,4,1,-0.144803531037397,-0.2171270991958307,0.2887197200046644,39
-0.4116289795588699,4,0.2278143431811981,11,9,2,14,0,4,1,-0.144803531037397,-0.2171270991958307,-0.437595317824602,12
-0.922191438155104,4,-0.3262327088767848,9,13,4,10,1,4,1,-0.144803531037397,-0.2171270991958307,0.6115264034843384,39
-0.4116289795588699,4,-0.9374372581783028,11,9,4,1,1,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.7763164499847515,4,-0.0141391379436463,7,12,4,14,3,4,1,-0.144803531037397,-0.2171270991958307,1.5799464539233603,39
0.0259959849521878,4,0.8833737163874075,11,9,4,3,4,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.9012459139743036,2,0.0502435366353453,11,9,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.8492539440699278,4,0.0472322569594931,11,9,4,3,3,2,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.1718709731225405,2,-0.954141337889634,9,13,5,10,4,2,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.6304414618143989,6,-0.7946287399659518,9,13,2,12,0,4,1,-0.144803531037397,-0.2171270991958307,0.7729297452241753,39
-1.2868789085809855,4,-0.2442558278898263,15,10,4,6,3,4,1,-0.144803531037397,-0.2171270991958307,-0.8411036721741945,39
1.1929958903150089,4,-0.1611899621144306,11,9,2,14,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.3177459612928931,4,-0.925212220248978,9,13,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,0.3694213908745828,39
0.1718709731225405,4,0.1696341471798265,11,9,2,14,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
1.047120902144656,4,1.48755194644527,15,10,2,4,5,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-1.068066426325457,4,0.3843061919960851,5,4,5,7,3,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.3177459612928931,4,-1.4714185818302137,15,10,2,12,0,4,1,-0.144803531037397,-0.2171270991958307,-0.437595317824602,39
-0.192816497303341,4,0.5525022599284356,11,9,2,1,0,4,1,-0.144803531037397,-0.2171270991958307,0.3694213908745828,39
-1.068066426325457,4,-0.7143184791769492,11,9,4,12,2,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
2.724683266103712,4,0.475515770102402,11,9,0,1,1,4,0,-0.144803531037397,-0.2171270991958307,-2.616540431312401,39
0.8283084198891273,4,0.7625721603344294,9,13,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,1.5799464539233603,39
-0.7033789558995752,0,0.4466718773582324,15,10,0,0,3,4,0,-0.144803531037397,-0.2171270991958307,-2.051628735222972,39
-0.192816497303341,4,-0.064402888004727,9,13,2,4,0,4,1,-0.144803531037397,-0.2171270991958307,0.7729297452241753,39
0.0989334790373641,4,-1.4750453746473564,11,9,0,13,1,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.1718709731225405,1,-1.0061569330451572,11,9,2,8,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.4116289795588699,4,0.124597524103244,5,4,4,8,4,2,0,-0.144803531037397,-0.2171270991958307,-2.1323304060928905,38
-0.4116289795588699,4,-0.7833695841968061,11,9,2,13,5,2,0,-0.144803531037397,-0.2171270991958307,-0.1954903052148465,39
0.9012459139743036,4,-0.6272091655349218,11,9,2,6,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.9012459139743036,6,-0.892296471339348,11,9,2,12,0,4,1,-0.144803531037397,-0.2171270991958307,1.5799464539233603,39
-0.0469415091329884,4,-0.6445098195216578,11,9,2,7,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.1198790032181647,4,-0.1454138868315066,9,13,2,5,0,4,1,-0.144803531037397,-0.2171270991958307,0.3694213908745828,39
0.6094959376335983,4,-0.3851136429159333,11,9,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.5575039677292226,4,-0.1749963953452248,15,10,0,4,1,4,0,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,6
0.3177459612928931,4,1.0372141239782735,15,10,2,1,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-0.5575039677292226,4,2.001884196740598,15,10,4,1,4,2,0,-0.144803531037397,-0.2171270991958307,-0.114788634344928,39
1.7764958429964193,1,-0.6194915776864325,11,9,6,6,1,2,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.3177459612928931,4,-0.1793807427978021,15,10,2,3,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
-1.141003920410633,4,0.1370877061549707,15,10,4,1,3,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.0259959849521878,4,0.8490186136704517,11,9,2,1,0,4,1,-0.144803531037397,-0.2171270991958307,-0.0340869634750095,39
0.97418340805948,2,-0.3260433202179262,11,9,6,1,4,4,0,-0.144803531037397,-0.2171270991958307,-1.0025070139140315,39
